created_at,favorite_count,favorited,filter_level,lang,retweet_count,retweeted,source,text,rawtext,user_created_at,user_followers_count,user_location,user_lang,user_name,user_screen_name,user_time_zone,user_utc_offset,user_friends_count,geolocation,recordRetrieved,id_str,URL,dbSource,lat,lng
Mon Feb 11 10:01:52 +0000 2019,0,0,low,0,0,0,<a href='https://511ny.org' rel='nofollow'>511NY-Tweets</a>,Updated Construction on Both directions at New York Penn Station,Updated: Construction on #NortheastLine Both directions at New York Penn Station https://t.co/TLzId5ZtAK,Thu Jun 25 17:22:38 +0000 2009,2025,New York State,en,511 New York,511NY,None,None,201,40.75032 -73.991172,01:57.0,1.0949E+18,https://twitter.com/statuses/1094899310536388608,location3.db,40.75032,-73.991172
Mon Feb 11 10:01:52 +0000 2019,0,0,low,0,0,0,<a href='https://511ny.org' rel='nofollow'>511NY-Tweets</a>,Updated Construction on Both directions from Grand Central42nd Street Station to Brooklyn BridgeCity,Updated: Construction on #4Line Both directions from Grand Central-42nd Street Station to Brooklyn Bridge-City...https://t.co/y9LeLSGDdH,Thu Jun 25 17:22:38 +0000 2009,2025,New York State,en,511 New York,511NY,None,None,201,40.713453 -74.00445,01:58.0,1.0949E+18,https://twitter.com/statuses/1094899312146956288,location3.db,40.713453,-74.00445
Mon Feb 11 10:01:53 +0000 2019,0,0,low,0,0,0,<a href='https://511ny.org' rel='nofollow'>NYRegions</a>,Updated Construction on SB from Exit 12 First Avenue City of Mount Vernon,Updated: Construction on #HutchinsonRiverParkwayWestchester SB from Exit 12 - First Avenue; City of Mount Vernon;...https://t.co/h1qiO0lSqW,Thu Jun 25 18:41:39 +0000 2009,744,Catskills,en,511NYMidHudson,511NYMidHudson,None,None,0,40.9146 -73.812301,01:58.0,1.0949E+18,https://twitter.com/statuses/1094899313430462464,location3.db,40.9146,-73.812301
Mon Feb 11 10:01:54 +0000 2019,0,0,low,0,0,0,<a href='https://511ny.org' rel='nofollow'>NYRegions</a>,Updated Construction on Both directions from Grand Central42nd Street Station to Brooklyn BridgeCity,Updated: Construction on #4Line Both directions from Grand Central-42nd Street Station to Brooklyn Bridge-City...https://t.co/XyhIaXEzZa,Tue Jun 30 02:23:15 +0000 2009,2317,New York City,en,511 NYC Area,511NYC,None,None,4,40.713453 -74.00445,01:59.0,1.0949E+18,https://twitter.com/statuses/1094899318920744961,location3.db,40.713453,-74.00445
Mon Feb 11 10:01:54 +0000 2019,0,0,low,0,0,0,<a href='https://511ny.org' rel='nofollow'>NYTransit</a>,Updated Construction on Both directions from Grand Central42nd Street Station to Brooklyn BridgeCity,Updated: Construction on #4Line Both directions from Grand Central-42nd Street Station to Brooklyn Bridge-City...https://t.co/9ZZQW1cHEE,Wed Jul 08 19:54:06 +0000 2009,687,New York CIty,en,511NY 456 Lines,511ny456,None,None,7,40.713453 -74.00445,02:00.0,1.0949E+18,https://twitter.com/statuses/1094899319436705793,location3.db,40.713453,-74.00445
Mon Feb 11 10:02:02 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,A hint of BLUE London,A hint of BLUE #bumblebeat #BB #valentines #makeup #beat #glitter #beatbybumble #london #vday #looks #beauty #revolutionmakeup #esteelauderdoublewear #maclipstick #beatbybumble @ London https://t.co/d3va2Plo6e,Sun Apr 17 19:32:36 +0000 2011,733,None,en,Amir,bumblexbeee,None,None,382,51.50711486 -0.12731805,02:08.0,1.0949E+18,https://twitter.com/statuses/1094899352672354304,location3.db,51.50711486,-0.12731805
Mon Feb 11 06:58:21 +0000 2019,0,0,low,0,0,0,<a href='http://foursquare.com' rel='nofollow'>Foursquare</a>,Soft serve Yogurt Peach amp Rose tea ChaTraMue in Bangkok,Soft serve Yogurt Peach &amp; Rose tea (@ ChaTraMue in Bangkok) https://t.co/IZmpJA5qwW https://t.co/fthJrbgymJ,Tue Oct 06 14:44:04 +0000 2009,1913,about.me/m2mint,en,,2MINTis,None,None,2518,13.745198 100.529701,58:27.0,1.09485E+18,https://twitter.com/statuses/1094853124890771456,location2.db,13.745198,100.529701
Mon Feb 11 07:09:41 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Great moments with a great friend Chicago Illinois,Great moments with a great friend... . . . #travelphotography #chicago #usa #travel #outsider #cityphotography #travelbuddy #travelblogger @ Chicago Illinois https://t.co/PXEiEzdKqg,Sat Oct 20 15:54:39 +0000 2012,168,None,en,Arelis Hernandez,ArelisOpalHz,None,None,324,41.883222 -87.632496,09:47.0,1.09486E+18,https://twitter.com/statuses/1094855980263718912,location2.db,41.883222,-87.632496
Mon Feb 11 07:09:55 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,lenz9,lenz9_ #scores #hares #centreforward #number9 #goalmachine #goalsgalore #home #win #3points #preston #park #amersham #town #topoftheleague #unbeaten #11pointsclear #flyinghares https://t.co/hSOhaPb8UY,Sat Jun 04 07:47:52 +0000 2011,1557,Harefield Middlesex,en,Gaz South,gazsouth,None,None,1379,51.60118056 -0.47668889,10:01.0,1.09486E+18,https://twitter.com/statuses/1094856038942158848,location2.db,51.60118056,-0.47668889
Mon Feb 11 09:59:11 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Much better today thanks London the Thames on days like this London United Kingdom,Much better today thanks London. the Thames on days like this. #london #hammersmithbridge #morningrun #runtourism @ London United Kingdom https://t.co/9moAcHzWIf,Sat Sep 15 22:30:19 +0000 2007,8220,Baltimore,en,Sarah Kendrew,sarahkendrew,None,None,1580,51.50711486 -0.12731805,59:16.0,1.0949E+18,https://twitter.com/statuses/1094898634850627584,location3.db,51.50711486,-0.12731805
Mon Feb 11 09:28:34 +0000 2019,0,0,low,0,0,0,<a href='https://www.swarmapp.com' rel='nofollow'>Foursquare Swarm</a>,Im at American College of the Middle eastACM in Kuwait City w,I'm at American College of the Middle east(ACM) - @acm_college in Kuwait City w/ @hsubaie53 https://t.co/qrK5i4zExk,Mon Apr 09 19:21:57 +0000 2018,49,Qortuba,en,Mohammed,mn_almansour,None,None,81,29.16690471 48.09850721,28:40.0,1.09489E+18,https://twitter.com/statuses/1094890931281641473,location3.db,29.16690471,48.09850721
Mon Feb 11 08:28:20 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Give the world a break Bali will celebrate Hindus New Year with silent day called NYEPIHear the sound of nature at our resort with special offerBook yours now0361,Give the world a break..! . . Bali will celebrate Hindus New Year with silent day called NYEPI . . Hear the sound of nature at our resort with special offer . . Book yours now! . . 0361 https://t.co/THJOpS6VTV,Fri Jun 22 05:58:07 +0000 2018,134,Bali Indonesia,en,Pristine Resorts,PristineResorts,None,None,928,-8.5399507 115.28725991,28:26.0,1.09488E+18,https://twitter.com/statuses/1094875773566095360,location3.db,-8.5399507,115.2872599
Mon Feb 11 10:04:30 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Beauty Attracts The Eyes But Personality Captures The Heart Old is definitely Gold uae,Beauty Attracts The Eyes But Personality Captures The Heart Old is definitely Gold.... . . . . #Leadright_uae #ProTechMonteCarlo #Hexis #AbuDhabi #UAE #InAbuDhabi #MyDubai #dubai https://t.co/tuayervudp,Sun Mar 31 18:34:33 +0000 2013,400,Abu Dhabi Dubai and Doha,en,Leadright,Leadright_UAE,None,None,102,24.41611625 54.49526936,04:35.0,1.0949E+18,https://twitter.com/statuses/1094899972246405121,location3.db,24.41611625,54.49526936
Mon Feb 11 10:04:32 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,A hint of BLUE London,A hint of BLUE #bumblebeat #BB #valentines #makeup #beat #glitter #beatbybumble #london #vday #looks #beauty #revolutionmakeup #esteelauderdoublewear #maclipstick #beatbybumble @ London https://t.co/1Wy5c2hvrF,Sun Apr 17 19:32:36 +0000 2011,733,None,en,Amir,bumblexbeee,None,None,382,51.50711486 -0.12731805,04:37.0,1.0949E+18,https://twitter.com/statuses/1094899980337213441,location3.db,51.50711486,-0.12731805
Mon Feb 11 07:41:57 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,It s family fitness time hitiogym hitiomark Welwyn Garden City Hertfordshire,It's family fitness time hitiogym hitio_mark @mudoper @ Welwyn Garden City Hertfordshire https://t.co/n32ylOBHpY,Tue Jun 14 19:54:10 +0000 2011,250,Longfield South East,en,Andrew Rayes,andrewrayes,None,None,274,51.80143 -0.20573,42:02.0,1.09486E+18,https://twitter.com/statuses/1094864099119325184,location2.db,51.80143,-0.20573
Mon Feb 11 09:38:03 +0000 2019,0,0,low,0,0,0,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,Norwich City 30 Town Pukki puts Canaries on top,Norwich City 3-0 #Ipswich Town: Pukki puts Canaries on top https://t.co/Atn1MPTXaT https://t.co/z7IYaP8z4y,Mon Apr 30 17:34:25 +0000 2012,5251,Suffolk UK,en,SUFFOLK,DailySUFFOLK,None,None,1489,52.24493337 0.71080282,38:09.0,1.09489E+18,https://twitter.com/statuses/1094893318025007105,location3.db,52.24493337,0.71080282
Mon Feb 11 08:52:52 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,The really rather extraordinary a Temple of Mithras the remains of an obscure Roman cult recently relocated to its original site under the Bloomberg building in the City,The really rather extraordinary a Temple of Mithras the remains of an obscure Roman cult recently relocated to its original site under the Bloomberg building in the City. https://t.co/BkA9836vQa,Fri Feb 04 14:19:48 +0000 2011,401,None,en,Katie Hickman,khickmanauthor,None,None,271,51.50514919 -0.07558474,52:57.0,1.09488E+18,https://twitter.com/statuses/1094881944578359296,location3.db,51.50514919,-0.07558474
Mon Feb 11 07:26:37 +0000 2019,0,0,low,0,0,0,<a href='https://www.careerarc.com' rel='nofollow'>CareerArc 2.0</a>,This job might be a great fit for you Software Engineer Data England,This job might be a great fit for you: Software Engineer - Data - https://t.co/JLG4DXQfPc #IT #London England,Thu Apr 01 06:20:00 +0000 2010,319,London England,en,Armi Ingratta,armidoro1,None,None,327,51.5073509 -0.1277583,26:42.0,1.09486E+18,https://twitter.com/statuses/1094860240019906560,location2.db,51.5073509,-0.1277583
Mon Feb 11 11:38:17 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Amazing model Tropicana Atlantic City,Amazing model. #models #sexy #sexylegs #dress #fashionmodel @ Tropicana Atlantic City https://t.co/ZjuKa6fyAN,Sun May 05 00:58:51 +0000 2013,235,Clay PA,en,John Belles,jfbellesphotos,None,None,372,39.35280508 -74.44501747,38:23.0,1.09492E+18,https://twitter.com/statuses/1094923574899441665,location3.db,39.35280508,-74.44501747
Mon Feb 11 11:38:20 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,UchiCon 2019 1 Irisviel Von Einzbern Cosplayer Photographer The University of Chicago,Uchi-Con 2019: # 1. Irisviel Von Einzbern - - - Cosplayer: @Lishooo - - - Photographer: @ErikJAWS - @ The University of Chicago https://t.co/keum76iDHn,Tue Jul 21 02:52:29 +0000 2009,248,Chicago,en,Erik JAWS,ErikJAWS,None,None,373,41.79005 -87.59981,38:25.0,1.09492E+18,https://twitter.com/statuses/1094923586266001408,location3.db,41.79005,-87.59981
Mon Feb 11 11:38:32 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Always hustlin when in Fernandez amp Wells South Ken,Always hustlin when in #London . @samsunggulf #galaxynote9 #withgalaxy @ Fernandez &amp; Wells - South Ken https://t.co/4Pf0aKsq6V,Sat Aug 29 00:45:29 +0000 2009,938,None,en,AbdulAziz Al-Ajail,ZOZalajail,None,None,251,51.4948457 -0.1731147,38:37.0,1.09492E+18,https://twitter.com/statuses/1094923636341846017,location3.db,51.4948457,-0.1731147
Mon Feb 11 09:47:05 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,NPL Preseason Second Half Action Blacktown City 0 v Mounties Wanderers 3 Lily Homes Stadium,NPL Preseason. Second Half Action Blacktown City 0 v Mounties Wanderers 3 #nplnsw #soccer @ Lily Homes Stadium https://t.co/SMd58HRba1,Fri Jul 08 06:46:39 +0000 2011,201,Australia,en,Jaime Castaneda,jamcas50,None,None,115,-33.76782599 150.9400154,47:10.0,1.0949E+18,https://twitter.com/statuses/1094895588582322177,location3.db,-33.76782599,150.9400154
Mon Feb 11 09:47:17 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Shine a light,Shine a light ! #colorado #natgeoyourshot #newyork #london #bloggerlife #bloggeruk #blog #wanderlust #instalove #f4f #f4ff #lovetotravel #gopro #travelphotography #travelmore https://t.co/GdxlSqChmP,Sun Jan 10 19:10:06 +0000 2016,138,Kuwait,en,iBritsy,iBritsy,None,None,26,39.7391 -104.9836,47:22.0,1.0949E+18,https://twitter.com/statuses/1094895638964256769,location3.db,39.7391,-104.9836
Mon Feb 11 09:02:39 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,12Inside the Masjid Bandaraya Kota Kinabalu Kota Kinabalu City Mosque also known as the Floating Mosque as it is surrounded by a man made lagoon Officially opened on February 2 2000,1/2 Inside the Masjid Bandaraya Kota Kinabalu (Kota Kinabalu City Mosque) also known as the Floating Mosque as it is surrounded by a man made lagoon. Officially opened on February 2 2000 https://t.co/8BBMG3ye1I,Sat Jul 02 09:59:18 +0000 2011,154,quezon city,en,Clyde Tagros,kalaydoscopic,None,None,219,5.9957376 116.10772133,02:45.0,1.09488E+18,https://twitter.com/statuses/1094884408731918336,location3.db,5.9957376,116.1077213
Mon Feb 11 07:36:52 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Another Zulu Social Aid amp Pleasure Club Inc Night on the town Hyatt Regency New Orleans,Another Zulu Social Aid &amp; Pleasure Club Inc. Night on the town. @ Hyatt Regency New Orleans https://t.co/LgJXQsvx1i,Mon Dec 01 20:39:27 +0000 2008,567,New Orleans LA,en,malaikamoran,malaikamoran,None,None,716,29.94976523 -90.07670054,36:58.0,1.09486E+18,https://twitter.com/statuses/1094862820120813568,location2.db,29.94976523,-90.07670054
Mon Feb 11 09:21:18 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Last week Atta facilitated a breakfast meeting in honour of Kenya s Deputy President Dr William Ruto at Marriott Grosvenor House in London Please visit the Atta website to read about,Last week Atta facilitated a breakfast meeting in honour of Kenya's Deputy President Dr. William Ruto at Marriott Grosvenor House in London. . Please visit the Atta website to read about https://t.co/Q71p4UV6TL,Thu Feb 24 14:43:18 +0000 2011,7130,Pan Africa,en,Atta Africa,atta_tourism,None,None,1349,51.50991074 -0.15481093,21:24.0,1.09489E+18,https://twitter.com/statuses/1094889101940031488,location3.db,51.50991074,-0.15481093
Mon Feb 11 08:44:15 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Throwback to lusting over all the candle displays in Mentally planning everywhere I want to go when I m back in London later this year is the only think getting me,Throwback to lusting over all the candle displays in @libertylondon Mentally planning everywhere I want to go when I'm back in London later this year is the only think getting me https://t.co/o96l2a0r65,Tue Jan 17 15:31:41 +0000 2017,279,Bournemouth England,en,Madi,mmadiwilliams,None,None,298,51.5134271 -0.1406634,44:20.0,1.09488E+18,https://twitter.com/statuses/1094879775976448000,location3.db,51.5134271,-0.1406634
Mon Feb 11 09:21:30 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,MAKE DESIGN MATTER Bethel Secondary School designed by Date Thursday 21 February 2019Time 1830 2030Venue New London Architecture Store Street London WC1E 7BT,MAKE DESIGN MATTER: Bethel Secondary School designed by @Article25 Date: Thursday 21 February 2019 Time: 18:30 - 20:30 Venue: New London Architecture Store Street London WC1E 7BT https://t.co/KYhAnaKkHH,Thu Dec 31 22:34:39 +0000 2009,1727,London UK,en,AIA UK,aiauk,None,None,570,51.5196401 -0.1316516,21:35.0,1.09489E+18,https://twitter.com/statuses/1094889151709667328,location3.db,51.5196401,-0.1316516
Mon Feb 11 08:47:00 +0000 2019,0,0,low,0,0,0,<a href='http://www.propertywala.com/' rel='nofollow'>PropertyWala.com</a>,Plot 102 Square Yard in Shanker City Bhabat MC,Plot #ForSale 102 Square Yard in Shanker City Bhabat MC #Zirakpur #ResidentialPlot #Land #Babhat #Residential #Property https://t.co/ZGLEUYyD5V,Sat Nov 07 11:03:49 +0000 2009,4679,India,en,PropertyWala.com,propertiesindia,None,None,23,30.65540346 76.79561151,47:05.0,1.09488E+18,https://twitter.com/statuses/1094880468829392897,location3.db,30.65540346,76.79561151
Mon Feb 11 08:47:01 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Go fly roam travel voyage explore journey discover adventure Puerto Princesa City Puerto Princesa Philippines,'Go fly roam travel voyage explore journey discover adventure.' @ Puerto Princesa City Puerto Princesa Philippines https://t.co/fFTQu3e4dX,Sat May 05 13:17:00 +0000 2012,266,Taguig City National Capital,en,Nate Posadas,jeempoyski,None,None,192,9.74374176 118.75899222,47:06.0,1.09488E+18,https://twitter.com/statuses/1094880473736654848,location3.db,9.74374176,118.7589922
Mon Feb 11 07:15:33 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Last week and last rehearsal before next Sunday s Miss Hawaii Cosmos USA State Pageant at the Kroc Center in Kapolei Mahalo to all our delegates parents family members darlenekaku,Last week and last rehearsal before next Sunday's Miss Hawaii Cosmos USA State Pageant at the Kroc Center in Kapolei. Mahalo to all our delegates parents family members darlenekaku https://t.co/gt1UZBgrLL,Fri May 02 10:27:04 +0000 2008,11169,http://www.augiet.com,en,AUGIET,AUGIET,None,None,5680,21.31432 -158.00833,15:39.0,1.09486E+18,https://twitter.com/statuses/1094857455534714880,location2.db,21.31432,-158.00833
